FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Lynden,Gooch,MID,SUN,4500000,1,7,0.333333333333333,7.40740740740741E-08,1.55555555555556E-06,0,1695,2,3,0,0,0,0,0,1.6,143,0,0,7,0,0.1,0,0.3,0,0,1,0,0,0.1,2584,0,0,0,0,287,57,0,0,32,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Dan,Gosling,MID,BOU,4700000,1,6,0.285714285714286,6.0790273556231E-08,1.27659574468085E-06,0,4090,0,1,0,0,0,0,0,1.3,217,-3,1,6,3,0.2,0,1,0,0,0,0,0,0.1,292,0,331,0,0,109,37,-1,0,16,Hull City,Tottenham,Middlesbrough,Sunderland,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lewis,Grabban,FWD,BOU,4400000,0,6,2,4.54545454545455E-07,1.36363636363636E-06,0,100596,0,2,0,0,0,0,0,1.4,8341,-1,0,6,1,0,0,0,0,0,0,0,1,3.5,67426,0,124,0,0,60,6515,0,0,17,Hull City,Tottenham,Middlesbrough,Sunderland,Stoke,2.2,1.7,1.1,2.3,1.6,1,2.8,1,2.4,2,1,1.4,1.6,1.8,2.4,2,1,2.4,1,1,2.5,2.2,1,1.1,2.2,1,1.9,1.2,2.6,2.6,1
Max,Gradel,MID,BOU,5100000,0,4,0.19047619047619,3.73482726423903E-08,7.84313725490196E-07,0,11242,0,0,0,0,0,0,0,0.8,417,-4,1,4,4,0.1,0,0.7,0,0,0,0,0,0.1,845,0,155,0,0,64,44,-1,0,19,Hull City,Tottenham,Middlesbrough,Sunderland,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lee,Grant,GLK,STK,4000000,5,7,0.333333333333333,8.33333333333333E-08,1.75E-06,0,1866,0,2,0,10,0,0,0,1.8,1020,0,0,7,0,0.6,0,2.3,1,0,0,0,0,0.8,26581,0,0,0,0,180,20215,0,0,37,Sunderland,Hull City,Swansea,West Ham,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andre,Gray,FWD,BUR,6300000,0,18,3.6,5.71428571428571E-07,2.85714285714286E-06,0,438316,0,7,0,0,0,1,0,2.9,25699,-2,0,18,2,0.1,0,0.7,1,0,2,0,1,3.5,133935,0,0,0,0,427,327,0,0,30,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0,0,2.3,4.6,2.7,5.3,3.7,5.4,3.1,1.8,4.5,5.1,2.5,4.6,2.2,5.2,3.2,4.9,4.3,3.6,3,3.2,4.1,5.3,2.9,2.1,4.2,2.7,4.6,2,5.4
Demarai,Gray,MID,LEI,4900000,1,13,0.619047619047619,1.26336248785228E-07,2.6530612244898E-06,0,33265,0,2,0,0,0,1,0,2.7,1980,-1,0,13,1,0.6,0,2.7,0,0,0,0,1,0.8,25741,0,57,0,0,143,1124,0,0,47,Chelsea,Crystal Palace,Tottenham,West Brom,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4
Marko,Grujic,MID,LIV,4500000,0,2,0.0952380952380952,2.11640211640212E-08,4.44444444444444E-07,0,22673,0,0,0,0,0,0,0,0.4,920,-5,1,2,5,0.1,0,0.3,0,0,0,0,0,0.3,2104,0,0,0,0,30,80,-1,0,6,Man Utd,West Brom,Crystal Palace,Watford,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,5100000,2,12,1.7,3.33333333333333E-07,2.35294117647059E-06,0,7858,0,4,0,0,0,0,0,2.3,271,-4,1,12,4,0.4,0,2,0,0,2,0,0,0.1,335,0,0,0,0,374,64,-1,0,57,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0.8,1.3,0.8,1.2,0.8,1.2,0.8,1.8,0.8,0.8,1.6,1.7,0.8,1.4,0.8,1.9,0.8,1.2,0.8,0.8,0.8,0.8,1.1,1.3,0.9,0.8,1.4,0.8,1.2,0.8,1.3
Adlene,Guedioura,MID,WAT,4500000,1,8,0.380952380952381,8.46560846560847E-08,1.77777777777778E-06,0,4047,1,6,0,0,0,0,0,1.8,275,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0.1,4792,0,56,0,0,216,58,0,0,38,Middlesbrough,Swansea,Hull City,Liverpool,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Idrissa,Gueye,MID,EVE,5000000,1,17,2.4,4.8E-07,3.4E-06,0,11576,3,5,0,0,0,0,0,3.4,2612,0,0,17,0,0.3,0,1.7,1,0,2,0,1,0.6,20462,0,270,0,0,620,848,0,0,151,Man City,Burnley,West Ham,Chelsea,Swansea,1.2,1.3,1.9,1.3,1.9,1.3,2,1.6,1.2,1.5,1.5,2,2.1,1.7,1.5,1.8,2.7,2.2,2.5,1.2,1.8,1.5,1.2,1.7,2.8,2.8,1.3,1.8,2,2,1.2
Ilkay,Gundogan,MID,MCI,5400000,1,11,0.523809523809524,9.70017636684303E-08,2.03703703703704E-06,0,25786,0,1,0,0,0,1,0,2,5694,-1,0,11,1,0.7,0,3.7,0,0,1,0,0,1.5,53228,0,0,0,0,176,6435,0,0,46,Everton,Southampton,West Brom,Middlesbrough,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bradley,Guzan,GLK,MID,4500000,0,9,0.428571428571429,9.52380952380952E-08,2E-06,0,15841,0,1,0,6,0,0,0,2,1574,0,0,9,0,0,0,0,0,0,1,0,0,0.7,8288,0,188,0,0,180,77,0,0,40,Watford,Arsenal,Bournemouth,Man City,Chelsea,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2
Ben,Hamer,GLK,LEI,4500000,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,19,0,0,0,Chelsea,Crystal Palace,Tottenham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,MCI,5300000,0,0,0,0,0,0,164565,0,0,0,0,0,0,0,0,2822,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,2328,0,360,0,0,0,21,0,0,0,Everton,Southampton,West Brom,Middlesbrough,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakob,Haugaard,GLK,STK,4400000,0,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,155,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,134,0,31,0,0,0,14,0,0,0,Sunderland,Hull City,Swansea,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden,Hazard,MID,CHE,9800000,3,33,4.7,4.79591836734694E-07,3.36734693877551E-06,0,730090,2,9,0,0,0,2,0,3.3,94798,-2,1,33,2,0.2,0,2.3,6,0,2,0,1,18.7,628594,0,476,0,1,584,8370,-1,0,129,Leicester,Man Utd,Southampton,Everton,Middlesbrough,6.9,5.5,4,5.3,6,4.8,3.1,5,5.7,4.4,6.7,5.4,3.5,4.4,4.5,2.4,3.6,3.9,5.2,4,5.6,5.1,5,4.9,3.7,4.9,5.6,4.1,6.1,4.4,6.4
Tom,Heaton,GLK,BUR,4600000,2,30,4.3,9.34782608695652E-07,6.52173913043478E-06,0,76931,0,9,0,29,0,0,0,6.5,11484,1,0,30,-1,0.8,0,3.7,3,0,2,0,0,8.7,207361,0,0,0,2,630,25606,0,0,144,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0,5.6,2.5,6.4,3.5,5.6,4.4,6.4,4,3.6,5,5.9,2.3,6.4,4.4,6.2,3,5.5,4.3,4,3.7,3.5,6.4,6.3,3.1,2.8,4.7,4.3,5.8,3.3,6.4
Jordan,Henderson,MID,LIV,6400000,5,22,3.1,4.84375E-07,3.4375E-06,0,23503,4,10,0,0,0,1,0,3.4,2428,-1,0,22,1,0.9,0,5.7,4,0,0,0,1,1.2,23498,0,250,0,0,613,5108,0,0,144,Man Utd,West Brom,Crystal Palace,Watford,Southampton,3.2,2.9,1.9,3.3,1.7,3.8,1.6,3.1,2.9,1.7,3.2,2.8,2.7,2.2,3.1,3,2.6,2.8,1.9,2,4.2,1.6,3.1,4.1,2.3,1.9,2.9,2,3.3,1.7,3.7
Jeff,Hendrick,MID,BUR,5400000,2,13,0.619047619047619,1.14638447971781E-07,2.40740740740741E-06,0,911,0,5,0,0,0,1,0,2.4,142,-1,0,13,1,0.7,0,4,0,0,1,0,0,0.1,2679,0,0,0,0,286,370,0,0,48,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Wayne,Hennessey,GLK,CRY,4400000,0,5,0.238095238095238,5.41125541125541E-08,1.13636363636364E-06,0,83529,0,2,0,6,0,0,0,1.1,6958,-1,1,5,1,0,0,0,0,0,0,0,0,2.6,12300,0,266,0,0,180,168,-1,0,29,West Ham,Leicester,Liverpool,Burnley,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rouwen,Hennings,FWD,BUR,4500000,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0.1,395,0,0,0,0,0,16,0,0,0,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markus,Henriksen,MID,HUL,5400000,2,3,0.142857142857143,2.64550264550265E-08,5.55555555555556E-07,0,409,0,2,0,0,0,0,0,0.6,40,-1,0,3,1,0.2,0,1,0,0,0,0,0,0,700,0,0,0,0,89,29,0,0,5,Bournemouth,Stoke,Watford,Southampton,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,6000000,1,20,2.9,4.83333333333333E-07,3.33333333333333E-06,0,77315,0,9,0,0,0,1,0,3.3,10189,0,0,20,0,0.3,0,1.7,0,0,2,0,1,1.9,100508,0,0,0,0,537,3833,0,0,40,Bournemouth,Stoke,Watford,Southampton,Sunderland,2.6,3.1,3.7,2.2,3.6,2.2,3.4,2.3,2.4,3.6,2.8,2.1,3.2,3.2,3.1,2.9,3.5,2.8,3.2,2.5,2.5,2.8,3,2.2,3.1,4.2,2.9,2.6,2.7,3.3,1.9
Luis,Hernandez,DEF,LEI,4300000,0,1,0.0476190476190476,1.10741971207087E-08,2.32558139534884E-07,0,13316,0,4,0,0,0,0,0,0.2,841,-2,1,1,2,0,0,0,0,0,0,0,0,0.5,3703,0,0,0,0,147,179,-1,0,23,Chelsea,Crystal Palace,Tottenham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ander,Herrera,MID,MUN,6300000,1,6,1.2,1.9047619047619E-07,9.52380952380952E-07,0,8353,2,3,0,0,0,0,0,1,583,-2,0,6,2,0.2,0,1,0,0,0,0,0,0.3,2727,0,307,0,0,317,481,0,0,60,Liverpool,Chelsea,Burnley,Swansea,Arsenal,0.6,0.6,0.9,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6
Jake,Hesketh,MID,SOU,4500000,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,18,0,0,0,Burnley,Man City,Chelsea,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,0,0,0,0,0,148,0,0,0,Bournemouth,Stoke,Watford,Southampton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommie,Hoban,DEF,WAT,4000000,0,0,0,0,0,0,8869,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0.3,950,0,0,0,0,0,24,0,0,0,Middlesbrough,Swansea,Hull City,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4400000,3,12,0.571428571428571,1.2987012987013E-07,2.72727272727273E-06,0,68555,1,4,0,0,0,0,0,2.7,3706,-1,0,12,1,0.5,0,2.3,0,0,2,0,0,1.9,27408,0,0,0,0,450,3572,0,0,89,Burnley,Man City,Chelsea,Hull City,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Rob,Holding,DEF,ARS,4300000,0,7,0.333333333333333,7.75193798449612E-08,1.62790697674419E-06,0,49769,1,5,0,0,0,0,0,1.6,4209,-2,1,7,2,0,0,0,0,0,1,0,0,0.8,37972,0,0,0,0,270,235,-1,0,61,Swansea,Middlesbrough,Sunderland,Tottenham,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jose,Holebas,DEF,WAT,4500000,6,16,2.3,5.11111111111111E-07,3.55555555555556E-06,0,13538,4,13,0,0,0,1,0,3.6,2344,0,0,16,0,0.5,0,2.3,2,0,0,0,1,1.7,70998,0,96,0,0,629,17308,0,0,78,Middlesbrough,Swansea,Hull City,Liverpool,Leicester,1.6,2.1,1.7,2.5,2.3,2.8,1.9,1.9,1.2,1.9,2.4,2.4,2.8,1.6,1.8,3.1,2.9,1.3,3.3,2.7,1.4,2.3,2.1,2,1.9,1.9,2.3,3.4,1.2,1.5,1.9
Mason,Holgate,DEF,EVE,4400000,0,16,0.761904761904762,1.73160173160173E-07,3.63636363636364E-06,0,172419,0,2,0,0,0,0,0,3.6,26171,-1,1,16,1,0,0,0,3,0,1,0,1,4.4,292838,0,0,0,0,270,2365,-1,0,78,Man City,Burnley,West Ham,Chelsea,Swansea,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.8,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.8
George,Honeyman,MID,SUN,4500000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Huddlestone,MID,HUL,4900000,1,13,0.619047619047619,1.26336248785228E-07,2.6530612244898E-06,0,6464,2,8,0,0,0,0,0,2.7,626,-1,0,13,1,0.1,0,0.7,0,0,1,0,1,0.2,3734,0,0,0,0,472,108,0,0,69,Bournemouth,Stoke,Watford,Southampton,Sunderland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Robert,Huth,DEF,LEI,5000000,6,20,3.3,6.6E-07,4E-06,0,24131,3,9,0,0,0,0,0,4,2676,0,0,20,0,0.7,0,3.7,0,0,3,0,1,1.8,31726,0,453,0,0,540,2381,0,0,93,Chelsea,Crystal Palace,Tottenham,West Brom,Watford,1.9,4.5,2.5,4,2.1,3.3,2.5,3.8,2.4,3.7,3.8,4.9,2.2,3.7,2.7,2,3,2.9,4.9,3.4,3.6,3.3,4.8,4,2,3.1,4.5,2.5,3.8,1.6,4.9
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,30,0,0,0,Hull City,Tottenham,Middlesbrough,Sunderland,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5200000,2,15,2.1,4.03846153846154E-07,2.88461538461538E-06,0,123915,0,6,0,0,0,0,0,2.8,6569,-3,1,15,3,0.4,0,2,0,0,3,0,0,2.1,21140,0,184,0,0,441,574,-1,0,50,Hull City,Tottenham,Middlesbrough,Sunderland,Stoke,1.5,1.6,1.3,2.3,1,1,1.5,1,2.6,2,1,1.1,1.1,1.1,1.9,1.7,1,1.6,1,1,1.8,1.8,1,1,1.7,1,2.2,1.2,1.9,2.6,1
Zlatan,Ibrahimovic,FWD,MUN,11400000,1,37,5.3,4.64912280701754E-07,3.24561403508772E-06,0,762370,2,8,0,0,0,4,0,3.2,266795,-1,1,37,1,0.2,0,2.7,6,0,2,0,1,46.7,821059,0,0,0,2,630,7635,-1,0,120,Liverpool,Chelsea,Burnley,Swansea,Arsenal,6.4,6.5,8,7.5,5.6,7.4,5.9,6,6.9,6.7,7.1,6.6,6.7,7.9,7.2,6.3,5.5,7.2,6.5,8,5.6,7.1,6.7,6.5,7,7.1,5.6,6.7,6,5.2,6.8
Odion,Ighalo,FWD,WAT,7300000,1,21,3,4.10958904109589E-07,2.87671232876712E-06,0,221746,1,12,0,0,0,1,0,2.9,24387,-2,0,21,2,0.2,0,1.7,2,0,0,0,1,5.1,78394,0,709,0,0,564,3137,0,0,55,Middlesbrough,Swansea,Hull City,Liverpool,Leicester,3.1,3.7,3.4,3.1,3.7,3.9,2.8,3,2.7,3.3,3.1,2.6,3.9,3,2.2,2.4,4,2.5,3.9,3,2.7,2.9,3.6,3.1,2,3.3,4.2,4.3,2.1,2.4,3.7
Kelechi,Iheanacho,FWD,MCI,6900000,1,26,5.2,7.53623188405797E-07,3.76811594202899E-06,0,331111,0,1,0,0,0,2,0,3.7,50922,-1,1,26,1,0.5,0,3.7,3,0,1,0,3,4.5,402160,0,242,0,0,187,9611,-1,0,101,Everton,Southampton,West Brom,Middlesbrough,Crystal Palace,6.9,7,5.8,7,5.9,4.7,7.5,4.5,7.6,6.1,7.2,5.5,7.8,5,6.4,5.9,7.1,4.7,6.5,6.2,7.3,7.8,5.1,5.6,6.8,4.7,7.1,6.2,7.1,7.8,6.1
Giannelli,Imbula,MID,STK,4800000,0,9,2.3,4.79166666666667E-07,1.875E-06,0,10049,0,8,0,0,0,0,0,1.9,628,-2,0,9,2,0,0,0,1,0,0,0,0,0.2,3963,0,194,0,0,308,55,0,0,50,Sunderland,Hull City,Swansea,West Ham,Bournemouth,2.1,2.1,1.6,1.4,2.3,1.7,2.4,1.2,1.7,2.4,1.2,1.4,1.7,2.2,1.7,1.6,1.6,1.4,1.2,2,1.2,1.5,1.6,1.4,1.2,1.2,2.1,1.6,1.3,1.2,1.4
Danny,Ings,FWD,LIV,5600000,0,0,0,0,0,0,18659,0,0,0,0,0,0,0,0,719,-4,0,0,4,0,0,0,0,0,0,0,0,0.3,2578,0,81,0,0,0,265,0,0,0,Man Utd,West Brom,Crystal Palace,Watford,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gokhan,Inler,MID,LEI,4400000,0,0,0,0,0,0,8408,0,0,0,0,0,0,0,0,302,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3690,0,20,0,0,0,5,0,0,0,Chelsea,Crystal Palace,Tottenham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen,Ireland,MID,STK,4500000,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,18,0,0,0,30,0,0,0,Sunderland,Hull City,Swansea,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd,Isgrove,MID,SOU,4500000,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,16,0,0,0,Burnley,Man City,Chelsea,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,CHE,5900000,0,16,2.7,4.57627118644068E-07,2.71186440677966E-06,0,99190,2,9,0,0,0,0,0,2.7,19609,-1,1,16,1,0.1,0,0.3,2,0,1,0,1,5.2,30489,0,414,0,0,540,581,-1,0,117,Leicester,Man Utd,Southampton,Everton,Middlesbrough,3,1.9,2.5,2.5,2.1,3.1,1.6,2.7,2.3,2.8,3.9,3.6,2.4,1.5,2.2,3.1,3.7,1.9,2.5,3.3,2.5,3.5,3.1,2.5,2.2,1.6,3.4,1.9,2.1,2.3,2.7
Alex,Iwobi,MID,ARS,5800000,3,21,1,1.72413793103448E-07,3.62068965517241E-06,0,49698,1,3,0,0,0,0,0,3.6,4466,-2,0,21,2,1,0,5.7,2,0,3,0,3,1.7,61746,0,150,0,0,288,16542,0,0,80,Swansea,Middlesbrough,Sunderland,Tottenham,Man Utd,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5
Phil,Jagielka,DEF,EVE,5100000,6,28,4,7.84313725490196E-07,5.49019607843137E-06,0,49803,0,5,0,0,0,0,0,5.5,13937,1,0,28,-1,0.6,0,3.3,3,0,2,0,1,6,188669,0,221,0,0,630,36302,0,0,145,Man City,Burnley,West Ham,Chelsea,Swansea,3,3.5,5.8,3.4,4.5,4.5,3.6,3.7,5.4,6,2.9,5,5.8,4.5,4.9,5.2,6,3.8,4.8,4.3,4.8,4.1,4.5,3.1,5.1,6,4.8,4.4,4.7,4.5,5.2
Eldin,Jakupovic,GLK,HUL,4200000,0,23,4.6,1.0952380952381E-06,5.47619047619048E-06,0,116824,0,7,0,21,0,0,0,5.5,36336,2,0,23,-2,0.5,0,2.3,0,0,1,0,0,22.9,409447,0,0,1,1,450,11064,0,0,114,Bournemouth,Stoke,Watford,Southampton,Sunderland,5.9,5.1,5.6,5.8,6.1,4.6,5.7,5.2,6.2,6.4,4.3,4.3,6.1,6.7,5.2,4.9,6.1,6.8,6.2,4.6,4.3,5.3,5.6,3.7,4.7,6.8,4.3,6.3,4.6,6.7,5.3
Daryl,Janmaat,DEF,WAT,4900000,0,6,0.285714285714286,5.83090379008746E-08,1.22448979591837E-06,0,3867,0,2,0,0,0,0,0,1.2,505,-1,1,6,1,0.3,0,1.3,0,0,0,0,1,0,4714,0,0,0,0,179,31,-1,0,45,Middlesbrough,Swansea,Hull City,Liverpool,Leicester,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Vincent,Janssen,FWD,TOT,7800000,1,13,1.9,2.43589743589744E-07,1.66666666666667E-06,0,70519,0,2,0,0,0,0,0,1.7,12826,-2,0,13,2,0.3,0,2.3,0,0,1,0,1,1.5,46945,0,0,0,0,296,2386,0,0,12,West Brom,Bournemouth,Leicester,Arsenal,West Ham,1.3,1,2,1.1,2.1,1.2,1.8,1.1,1.8,2.2,1,1.6,1.7,1.6,1.2,1.6,1.5,1.5,2.2,1.5,1.4,1.6,1,1.8,2,2.2,1,1.2,1.5,1.4,2.2
