FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Cuco,Martina,DEF,SOU,4300000,0,30,0.555555555555556,1.29198966408269E-07,6.97674418604651E-06,0,26451,0,4,0,0,0,0,0,7,2967,-2,0,30,2,0.8,0,3.4,5,0,3,0,0,0.7,48810,0,203,0,0,518,2275,0,0,127,West Brom,Everton,Burnley,Leicester,Swansea,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bruno,Martins Indi,DEF,STK,4900000,0,47,3.1,6.3265306122449E-07,9.59183673469388E-06,0,9787,0,22,0,0,0,0,0,9.6,1737,-1,0,47,1,0.6,0,2.8,5,0,5,0,0,0.4,23309,0,0,0,1,1350,244,0,0,269,Chelsea,Watford,Sunderland,Man Utd,Everton,2.6,3.3,2.3,2.5,3.3,3.1,3.3,2.8,3.3,3,3,2,2.4,3.9,3.6,2.8,4.4,3,4.2,3.4
Ryan,Mason,MID,HUL,4700000,0,22,0.407407407407407,8.6682427107959E-08,4.68085106382979E-06,0,4274,4,25,0,0,0,1,0,4.7,60,-3,0,22,3,0.1,0,0.6,0,0,0,0,0,0.1,3562,0,147,0,0,796,24,0,0,107,Everton,West Brom,Bournemouth,Chelsea,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.203703703703704,4.33412135539795E-08,2.34042553191489E-06,0,23792,1,18,0,0,0,0,0,2.3,114,-3,0,11,3,0,0,0,1,0,1,0,1,0.2,17674,0,0,0,0,526,16,0,0,131,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7300000,3,52,4,5.47945205479452E-07,7.12328767123288E-06,0,233536,2,9,0,0,0,3,0,7.1,6873,-2,0,52,2,0.1,0,1,6,0,6,0,1,2.3,230244,0,586,0,1,887,3067,0,0,252,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,4.5,3,2.9,3.6,4.3,4,4.9,3,4.8,3.3,4,4.2,4.4,4.6,3.3,3.5,4.3,2.7,2.6,3.7
Nemanja,Matic,MID,CHE,5100000,3,62,3.6,7.05882352941176E-07,1.2156862745098E-05,0,161305,3,10,0,0,0,0,0,12.2,7205,1,0,62,-1,0.4,0,1.8,1,0,10,0,7,4.4,221231,0,373,0,0,1420,13063,0,0,306,Stoke,Tottenham,Leicester,Hull City,Liverpool,3.4,2.1,3.3,3.7,1.8,2.6,2.9,3.8,2.5,4.3,3,3.2,2.7,2.7,3.2,3.6,2.9,3.9,3,5.1
Joel,Matip,DEF,LIV,5400000,0,40,3.3,6.11111111111111E-07,7.40740740740741E-06,0,106310,1,11,0,0,0,1,0,7.4,11063,-1,0,40,1,0,0,0.2,1,0,3,0,0,2.2,100367,0,0,0,0,1080,204,0,0,236,Man City,Sunderland,Man Utd,Swansea,Chelsea,0,2.4,2.3,3.6,3.5,3.4,4.3,2,4.6,4.4,3.1,3.8,4.6,4,3.2,3.8,2.8,4.5,3.9,3.7
Adam,Matthews,DEF,SUN,4000000,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,4,0,0,0,8,0,0,0,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,Mawson,DEF,SWA,4500000,0,15,0.277777777777778,6.17283950617284E-08,3.33333333333333E-06,0,674,0,16,0,0,0,0,0,3.3,54,0,0,15,0,0.4,0,1.6,1,0,2,0,0,0,1023,1,0,0,0,630,33,0,0,136,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dieumerci,Mbokani,FWD,HUL,5500000,2,19,0.351851851851852,6.3973063973064E-08,3.45454545454545E-06,0,5864,0,11,0,0,0,0,0,3.5,167,0,0,19,0,0.1,0,0.8,0,0,2,0,2,0.1,7192,0,0,0,0,525,521,0,0,37,Everton,West Brom,Bournemouth,Chelsea,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,5000000,0,66,4.4,8.8E-07,1.32E-05,0,103343,4,24,0,0,0,5,0,13.2,18718,0,0,66,0,0.5,0,2.6,8,0,1,0,2,2.3,185482,0,282,0,1,1249,2197,0,0,256,Arsenal,Swansea,West Ham,Everton,Bournemouth,0,0,0,4.8,4,6.3,4.5,4.9,4.4,4.2,5.4,3.5,4.1,3.3,5.8,2.9,6,3.7,4.7,4.6
Gareth,McAuley,DEF,WBA,4900000,2,62,3.4,6.93877551020408E-07,1.26530612244898E-05,0,365843,3,22,0,0,0,3,0,12.7,21035,4,0,62,-4,0.3,0,1.4,5,0,3,0,0,27.8,1025229,0,339,0,2,1620,10807,0,0,276,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,3.8,4.3,3.1,3.9,3.2,4.7,4.1,4.8,3.9,3,4.7,2.5,3,4.7,4.5,3.3,3.5,2.6,3.6,3.1
Oliver,McBurnie,FWD,SWA,4500000,0,2,0.037037037037037,8.23045267489712E-09,4.44444444444444E-07,0,4342,0,0,0,0,0,0,0,0.4,123,0,0,2,0,0,0,0.2,0,0,0,0,0,0.1,5635,0,0,0,0,12,75,0,0,8,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4300000,0,0,0,0,0,0,4930,0,0,0,0,0,0,0,0,97,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,651,0,82,0,0,0,18,-1,0,0,West Brom,Everton,Burnley,Leicester,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McCarthy,MID,EVE,4800000,0,9,0.166666666666667,3.47222222222222E-08,1.875E-06,0,11246,2,8,0,0,0,0,0,1.9,173,-2,0,9,2,0.2,0,0.8,0,0,0,0,0,0.2,2217,0,365,0,0,456,42,0,0,46,Hull City,Southampton,Man City,Crystal Palace,Stoke,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,1,31,0.574074074074074,1.17157974300831E-07,6.3265306122449E-06,0,11681,5,13,0,0,0,1,0,6.3,140,-1,0,31,1,0.1,0,0.6,1,0,2,0,2,0.2,8751,0,336,0,0,708,84,0,0,127,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,McGee,GLK,TOT,4000000,0,0,0,0,0,0,2485,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2875,0,0,0,0,0,56,0,0,0,Watford,Chelsea,West Brom,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan,McGregor,GLK,HUL,4400000,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,6,0,0,0,Everton,West Brom,Bournemouth,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum,McManaman,MID,WBA,4300000,0,0,0,0,0,0,6988,0,0,0,0,0,0,0,0,157,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4140,0,27,0,0,0,107,0,0,0,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,McNair,DEF,SUN,4200000,0,12,0.222222222222222,5.29100529100529E-08,2.85714285714286E-06,0,13753,0,9,0,0,0,0,0,2.9,259,-3,0,12,3,0,0,0,0,0,1,0,0,0.3,4635,1,28,0,0,353,42,0,0,58,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4300000,0,14,0.259259259259259,6.02928509905254E-08,3.25581395348837E-06,0,2714,0,3,0,0,0,0,0,3.3,119,-2,0,14,2,0.2,0,1,0,0,1,0,1,0.1,4504,0,0,0,0,300,150,0,0,76,West Brom,Everton,Burnley,Leicester,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4500000,6,44,2.4,5.33333333333333E-07,9.77777777777778E-06,0,32146,3,28,0,0,0,0,0,9.8,1211,0,0,44,0,0.6,0,2.6,1,0,4,0,2,1.5,62597,1,0,0,0,1620,5790,0,0,317,Sunderland,Man City,Southampton,Arsenal,Leicester,2.6,1.4,3.2,2.4,2.3,1.2,2.4,1.6,1.3,1.7,1.2,3,3.2,1.4,1.2,2,1.7,2.8,1.4,3.5
Nampalys,Mendy,MID,LEI,4400000,0,0,0,0,0,0,29390,1,0,0,0,0,0,0,0,149,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,2704,0,0,0,0,52,55,0,0,-1,West Ham,Middlesbrough,Chelsea,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Per,Mertesacker,DEF,ARS,4800000,0,0,0,0,0,0,4769,0,0,0,0,0,0,0,0,88,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,909,0,265,0,0,0,60,0,0,0,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Meyler,MID,HUL,4400000,0,25,0.462962962962963,1.05218855218855E-07,5.68181818181818E-06,0,14783,1,18,0,0,0,1,0,5.7,283,-1,0,25,1,0.1,0,0.4,0,0,1,0,0,0.3,14467,0,0,0,0,703,105,0,0,139,Everton,West Brom,Bournemouth,Chelsea,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Matt,Miazga,DEF,CHE,4400000,0,0,0,0,0,0,3733,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,417,0,18,0,0,0,4,0,0,0,Stoke,Tottenham,Leicester,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Mignolet,GLK,LIV,4700000,2,31,0.574074074074074,1.2214342001576E-07,6.59574468085106E-06,0,106507,0,9,0,15,0,0,0,6.6,1573,-3,0,31,3,0.6,0,3,1,0,2,0,0,2,76075,0,340,1,0,720,2134,0,0,143,Man City,Sunderland,Man Utd,Swansea,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
,Mika,GLK,SUN,4400000,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,15,0,0,0,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Obi,Mikel,MID,CHE,4400000,0,0,0,0,0,0,4875,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1859,0,209,0,0,0,16,0,0,0,Stoke,Tottenham,Leicester,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Milner,MID,LIV,6500000,5,77,4.8,7.38461538461538E-07,1.18461538461538E-05,0,339095,1,16,0,0,0,5,0,11.7,12855,0,1,77,0,0.5,0,3,10,0,5,0,2,5.8,498184,0,508,0,3,1421,9051,-1,0,373,Man City,Sunderland,Man Utd,Swansea,Chelsea,4.4,5.5,4.7,5.8,4.6,4.7,5.2,5,4.2,7.1,3.8,5.9,6.4,4.5,4.5,5.1,5,5.7,3.8,6
Tyrone,Mings,DEF,BOU,4500000,0,1,0.0185185185185185,4.11522633744856E-09,2.22222222222222E-07,0,1055,0,0,0,0,0,0,0,0.2,48,0,0,1,0,0,0,0.2,0,0,0,0,0,0,774,0,1,0,0,1,35,0,0,3,Swansea,Arsenal,Hull City,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Mirallas,MID,EVE,6000000,8,47,0.87037037037037,1.45061728395062E-07,7.83333333333333E-06,0,207783,1,12,0,0,0,2,0,7.8,1047,-5,0,47,5,0.4,0,2.6,1,0,4,0,2,1.8,216197,0,245,0,0,963,12133,0,0,161,Hull City,Southampton,Man City,Crystal Palace,Stoke,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.5,0.4
Henrikh,Mkhitaryan,MID,MUN,8900000,6,21,0.388888888888889,4.36953807740325E-08,2.35955056179775E-06,0,262778,1,3,0,0,0,2,0,2.4,785,-6,0,21,6,0.4,0,3.2,0,0,2,0,0,2.6,89299,0,0,0,0,330,43305,0,0,73,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Nacho,Monreal,DEF,ARS,5900000,1,50,2.9,4.91525423728814E-07,8.47457627118644E-06,0,175044,1,18,0,0,0,0,0,8.5,6663,-1,0,50,1,0.2,0,1.4,4,0,4,0,1,4.1,96051,0,511,0,0,1443,3350,0,0,305,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,3,2.7,2.5,3.5,3,2.4,3.3,3.1,3.1,2.6,2.8,2.8,4,3.1,2.6,3,2.5,2.2,3.5,3
Jefferson,Montero,MID,SWA,5000000,1,16,0.296296296296296,5.92592592592593E-08,3.2E-06,0,8006,0,9,0,0,0,0,0,3.2,142,-5,0,16,5,0.4,0,2,0,0,0,0,1,0.1,2301,0,202,0,0,347,18,0,0,70,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4500000,1,9,0.166666666666667,3.7037037037037E-08,2E-06,0,142177,1,5,0,0,0,0,0,2,996,-5,0,9,5,0,0,0.2,1,0,0,0,1,1.6,15508,0,394,0,0,212,191,0,0,50,Man City,Sunderland,Man Utd,Swansea,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4800000,0,42,2.3,4.79166666666667E-07,8.75E-06,0,651155,2,31,0,0,0,1,0,8.8,27359,-2,0,42,2,0.2,0,0.8,0,0,3,0,1,15,269660,0,549,0,0,1620,1484,0,0,246,West Ham,Middlesbrough,Chelsea,Southampton,Burnley,3.2,1.5,2.1,1.9,1.2,1.7,1.4,2.8,2.6,2.6,2.2,2.9,2.3,1.4,1.9,2.7,1.6,2.4,1.6,3
James,Morrison,MID,WBA,4600000,0,34,0.62962962962963,1.36876006441224E-07,7.39130434782609E-06,0,13139,2,6,0,0,0,2,0,7.4,1146,-4,0,34,4,0.5,0,2.2,2,0,2,0,1,0.4,23448,0,266,0,0,609,584,0,0,127,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Victor,Moses,MID,CHE,5800000,3,59,3.5,6.03448275862069E-07,1.01724137931034E-05,0,86495,2,2,0,0,0,3,0,10.2,13525,3,-1,59,-3,0.4,0,2.6,4,0,10,0,1,3.9,232401,0,127,0,1,1081,13967,1,0,247,Stoke,Tottenham,Leicester,Hull City,Liverpool,3.3,2,3.2,3.6,1.8,2.5,2.7,3.6,2.4,4.1,2.9,3.1,2.6,2.5,3,3.5,2.8,3.8,2.8,4.9
Lys,Mousset,FWD,BOU,5200000,0,2,0.037037037037037,7.12250712250712E-09,3.84615384615385E-07,0,2930,0,1,0,0,0,0,0,0.4,67,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,1193,0,0,0,0,25,31,0,0,1,Swansea,Arsenal,Hull City,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,Muniesa,DEF,STK,4100000,0,23,0.425925925925926,1.03884372177055E-07,5.60975609756098E-06,0,18678,1,3,0,0,0,1,0,5.6,2924,-4,1,23,4,0.8,0,3.2,3,0,2,0,0,0.7,35650,0,111,0,1,289,1855,-1,0,88,Chelsea,Watford,Sunderland,Man Utd,Everton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ahmed,Musa,FWD,LEI,6900000,0,30,0.555555555555556,8.05152979066023E-08,4.34782608695652E-06,0,403640,1,11,0,0,0,2,0,4.3,2149,-6,1,30,6,0.1,0,0.6,5,0,1,0,0,3.3,75091,0,0,0,0,516,284,-1,0,92,West Ham,Middlesbrough,Chelsea,Southampton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Shkodran,Mustafi,DEF,ARS,5800000,0,36,3,5.17241379310345E-07,6.20689655172414E-06,0,82823,3,9,0,0,0,0,0,6.1,2055,-2,1,36,2,0.2,0,1,2,0,3,0,1,0.8,91746,0,0,0,0,1014,573,-1,0,223,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,0,2.8,2.6,3.7,3.2,2.5,3.5,3.3,3.2,2.8,2.9,2.9,4.2,3.2,2.7,3.1,2.7,2.4,3.6,3.2
Jordon,Mutch,MID,CRY,4200000,1,2,0.037037037037037,8.81834215167548E-09,4.76190476190476E-07,0,6676,0,1,0,0,0,0,0,0.5,499,-3,0,2,3,0,0,0.2,0,0,0,0,0,0.3,7855,0,54,0,0,26,1884,0,0,10,Arsenal,Swansea,West Ham,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boaz,Myhill,GLK,WBA,4200000,0,0,0,0,0,0,33262,0,0,0,0,0,0,0,0,310,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,2149,0,218,0,0,0,135,0,0,0,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samir,Nasri,MID,MCI,6400000,0,1,1,1.5625E-07,1.5625E-07,0,12337,0,0,0,0,0,0,0,0.2,67,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,1018,0,164,0,0,16,28,0,0,0,Liverpool,Burnley,Everton,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Naughton,DEF,SWA,4400000,0,23,1.8,4.09090909090909E-07,5.22727272727273E-06,0,42772,3,26,0,0,0,0,0,5.2,1679,-1,0,23,1,0,0,0,3,0,2,0,0,0.9,31125,0,239,0,0,1115,179,0,0,209,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,2,1.4,2.2,1.4,1.9,1.2,1.3,1,1.8,1.4,1.2,1.5,1.8,1.7,1.1,1.9,0.9,1.5,0.9,1.6
Jesus,Navas,MID,MCI,6100000,0,22,0.407407407407407,6.67880995749848E-08,3.60655737704918E-06,0,36403,1,10,0,0,0,0,0,3.5,518,-4,1,22,4,0.2,0,1.4,0,0,1,0,2,0.6,13829,0,408,0,0,460,156,-1,0,98,Liverpool,Burnley,Everton,Tottenham,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Didier,Ndong,MID,SUN,4800000,2,24,1.7,3.54166666666667E-07,5E-06,0,833,4,21,0,0,0,0,0,5,29,-2,0,24,2,0.3,0,1.4,0,0,2,0,0,0,1047,0,0,0,0,1149,76,0,0,147,Burnley,Liverpool,Stoke,West Brom,Tottenham,0.8,0.8,1.1,0.8,1.1,0.8,1.2,0.8,0.9,0.8,1.8,0.9,0.8,1.2,1.1,0.8,1.5,0.8,1.3,0.8
Alvaro,Negredo,FWD,MID,6400000,1,69,4.1,6.40625E-07,1.078125E-05,0,1217780,3,18,0,0,0,5,0,10.8,63674,-1,0,69,1,0.5,0,3.4,11,0,5,0,3,15.1,1285524,0,0,0,3,1412,16463,0,0,202,Man Utd,Leicester,Watford,West Ham,West Brom,4,6,4.1,5.4,5,3.7,4.9,5.2,4.3,5.6,4.6,5.1,5.2,6,4.7,3.5,4.9,3.4,4.9,4.4
Julien,Ngoy,FWD,STK,4500000,0,1,0.0185185185185185,4.11522633744856E-09,2.22222222222222E-07,0,3137,0,0,0,0,0,0,0,0.2,124,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,4656,0,0,0,0,5,108,0,0,3,Chelsea,Watford,Sunderland,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oumar,Niasse,FWD,EVE,5700000,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,53,-3,0,0,3,0,0,0,0,0,0,0,0,0,1081,0,19,0,0,0,31,0,0,0,Hull City,Southampton,Man City,Crystal Palace,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,N'Jie,FWD,TOT,5900000,0,0,0,0,0,0,1846,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,376,0,38,0,0,0,7,0,0,0,Watford,Chelsea,West Brom,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,TOT,6900000,0,5,0.0925925925925926,1.3419216317767E-08,7.2463768115942E-07,0,440,0,0,0,0,0,0,0,0.7,12,-1,0,5,1,0,0,0.2,0,0,0,0,0,0,451,0,0,0,0,40,12,0,0,15,Watford,Chelsea,West Brom,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,6200000,2,44,2.6,4.19354838709677E-07,7.09677419354839E-06,0,116062,5,24,0,0,0,2,0,7.1,1414,-3,0,44,3,0.7,1,4.4,3,0,5,0,0,1.5,17719,0,581,0,1,1416,2205,0,0,236,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,1.9,2.3,2,1.9,1.7,1.5,2.3,1.9,1.8,1.5,3,1.8,1.3,2.4,2.3,2.4,1.7,2.1,1.5,1.6
,Nolito,MID,MCI,8500000,1,49,0.907407407407407,1.06753812636166E-07,5.76470588235294E-06,0,251856,3,6,0,0,0,4,0,5.7,1347,-5,1,49,5,0.2,0,2,2,0,3,0,3,1.2,212788,0,0,0,1,735,56,-1,1,157,Liverpool,Burnley,Everton,Tottenham,West Ham,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0,0,0,0,30186,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,2.2,7929,0,10,0,0,0,211,0,0,0,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havard,Nordtveit,MID,WHU,4700000,5,20,0.37037037037037,7.88022064617809E-08,4.25531914893617E-06,0,4451,0,12,0,0,0,0,0,4.3,56,-3,0,20,3,0.4,0,1.8,0,0,1,0,1,0.1,1422,0,0,0,0,497,419,0,0,87,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Nsue,DEF,MID,4100000,0,10,0.185185185185185,4.51671183378501E-08,2.4390243902439E-06,0,22205,0,5,0,0,0,0,0,2.4,344,-4,0,10,4,0,0,0,0,0,1,0,0,0.3,9989,0,0,0,0,320,134,0,0,49,Man Utd,Leicester,Watford,West Ham,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Nugent,FWD,MID,4600000,0,4,0.0740740740740741,1.61030595813205E-08,8.69565217391304E-07,0,27577,0,0,0,0,0,0,0,0.9,376,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,9336,0,0,0,0,43,217,0,0,11,Man Utd,Leicester,Watford,West Ham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4300000,2,32,2.3,5.34883720930233E-07,7.44186046511628E-06,0,37451,2,17,0,0,0,0,0,7.4,2036,-2,0,32,2,0.5,0,2,4,0,1,0,1,1.6,64759,0,275,0,1,1193,7622,0,0,201,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,2.1,2.4,1.7,2.2,1.7,2.7,2.4,2.8,2.2,1.6,3.1,1.3,1.6,2.8,2.7,1.8,1.9,1.4,2,1.6
Pedro,Obiang,MID,WHU,4400000,0,26,0.481481481481481,1.09427609427609E-07,5.90909090909091E-06,0,13344,4,14,0,0,0,0,0,5.9,401,-1,0,26,1,0.5,0,2,3,0,3,0,1,0.3,11902,0,163,0,0,914,306,0,0,161,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
