FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
,Costa,FWD,CHE,10700000,6,115,6.8,6.35514018691589E-07,1.07476635514019E-05,0,1147011,5,11,0,0,0,13,0,10.6,650702,12,3,115,-12,0.6,0,6.6,19,0,10,0,5,38.4,2281845,0,533,0,3,1496,11603,-3,0,437,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0,9.2,7.7,7.9,9.6,8.5,9.3,7.8,9.6,8.3,9.8,8.8,9.1,9.4,7.6,8.4,9.7,8.2,9.4,8.7,10.1
Thibaut,Courtois,GLK,CHE,5800000,6,76,4.5,7.75862068965517E-07,1.31034482758621E-05,0,187548,1,11,0,33,0,0,0,13.1,4116,3,0,76,-3,0.9,0,5,0,0,10,0,0,14.6,337888,0,230,0,1,1530,30429,0,0,314,Bournemouth,Stoke,Tottenham,Leicester,Hull City,6.6,6.1,4.7,3.4,6.2,5.6,6.1,4.4,5.5,5.5,5.8,5.9,5.6,5.4,5,4.1,6.6,4.5,5.4,5.3,5.7
Philippe,Coutinho,MID,LIV,8200000,0,78,1.52941176470588,1.86513629842181E-07,9.51219512195122E-06,0,2047498,2,11,0,0,0,5,0,9.5,31477,2,1,78,-2,0,0,0.2,10,0,3,0,6,14.9,1771338,0,459,0,2,960,1322,-1,0,304,Stoke,Man City,Sunderland,Man Utd,Swansea,0,0,0,0.8,1,0.8,0.8,0.9,0.8,0.8,1.4,0.8,1.1,1.1,0.8,0.8,0.8,0.8,1,0.8,1
Aaron,Cresswell,DEF,WHU,5300000,7,25,3.1,5.84905660377358E-07,4.71698113207547E-06,0,15805,1,9,0,0,0,0,0,4.7,1071,-2,0,25,2,0.6,0,3,1,0,3,0,1,0.5,18477,0,514,0,0,704,1004,0,1,124,Swansea,Leicester,Man Utd,Crystal Palace,Middlesbrough,2.4,1.6,2.7,3.5,2.6,3.3,3,3.6,2.5,3.1,2.6,3.2,2.9,3.8,3.4,2.1,3.7,3.6,4,4.2,2.2
Peter,Crouch,FWD,STK,4700000,0,10,0.196078431372549,4.17188151856487E-08,2.12765957446809E-06,0,31689,0,3,0,0,0,0,0,2.1,981,-3,0,10,3,0.1,0,0.6,0,0,0,0,0,0.6,16632,0,47,0,0,203,528,0,0,26,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Cuadrado,MID,CHE,6900000,0,0,0,0,0,0,52748,0,0,0,0,0,0,0,0,200,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,667,0,8,0,0,0,6,0,0,0,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Cullen,MID,WHU,4400000,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0,65,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,844,0,0,0,0,0,11,0,0,0,Swansea,Leicester,Man Utd,Crystal Palace,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,5100000,1,64,4.3,8.43137254901961E-07,1.25490196078431E-05,0,160552,1,22,0,0,0,2,0,12.5,12648,1,0,64,-1,0.7,0,3.4,8,0,5,0,1,7.3,279249,0,491,0,2,1350,13975,0,0,318,Chelsea,Swansea,Arsenal,Hull City,Watford,3.6,3.8,6.2,4.4,5.9,5.7,3.6,5.5,4.3,3.2,6.4,5.6,4.5,4.7,5.2,3.8,5.5,3.3,6.2,6.4,2.5
Scott,Dann,DEF,CRY,5300000,2,36,2.8,5.28301886792453E-07,6.79245283018868E-06,0,230277,2,25,0,0,0,2,0,6.8,3692,-2,0,36,2,0.5,0,2.4,1,0,1,0,1,3.3,79813,0,480,0,1,1170,780,0,0,200,Watford,Arsenal,Swansea,West Ham,Everton,2.5,3.8,2.6,3.6,2.9,2.6,2.7,3.5,2.6,2.8,3.2,2.8,2.3,2.9,3.7,2.4,3.2,3.2,2.6,3.1,2.1
Tendayi,Darikwa,DEF,BUR,4200000,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,53,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,494,0,0,0,0,0,34,0,0,0,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,5000000,8,33,0.647058823529412,1.29411764705882E-07,6.6E-06,0,58676,1,4,0,0,0,0,0,6.6,925,-5,0,33,5,0.8,0,3.8,3,0,4,0,0,1.2,30643,0,257,0,0,642,10038,0,0,157,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3
,David Luiz,DEF,CHE,6100000,7,58,4.5,7.37704918032787E-07,9.50819672131148E-06,0,47245,3,7,0,0,0,0,0,9.5,2225,1,0,58,-1,0.7,0,4.4,1,0,9,0,0,3.6,152631,0,0,0,0,1170,19072,0,0,291,Bournemouth,Stoke,Tottenham,Leicester,Hull City,6.6,6.1,4.7,3.4,6.2,5.6,6.1,4.4,5.5,5.5,5.8,5.9,5.6,5.4,5,4.1,6.6,4.5,5.4,5.3,5.7
Ben,Davies,DEF,TOT,4700000,1,11,0.215686274509804,4.58906967042136E-08,2.34042553191489E-06,0,12164,1,2,0,0,0,0,0,2.3,134,-3,0,11,3,0,0,0.2,0,0,1,0,0,0.2,6537,0,192,0,0,298,102,0,0,59,Southampton,Watford,Chelsea,West Brom,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Curtis,Davies,DEF,HUL,4900000,2,30,1.8,3.6734693877551E-07,6.12244897959184E-06,0,89200,2,36,0,0,0,0,0,6.1,2199,-1,0,30,1,0.3,0,1.4,3,0,1,0,1,1.9,98055,0,0,0,1,1530,116,0,0,281,Man City,Everton,West Brom,Bournemouth,Chelsea,1.4,1.6,1.2,1.9,1,0.9,1.9,2.1,1.8,0.9,1.4,1,2.3,1.4,1.1,1.7,1.6,1.3,1.5,1.4,1.8
Tom,Davies,MID,EVE,4300000,0,3,0.0588235294117647,1.36798905608755E-08,6.97674418604651E-07,0,1627,0,0,0,0,0,0,0,0.7,57,-2,0,3,2,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,43,61,0,0,5,Leicester,Hull City,Southampton,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven,Davis,MID,SOU,5200000,3,37,2.5,4.80769230769231E-07,7.11538461538462E-06,0,35257,2,12,0,0,0,0,0,7.1,456,-3,0,37,3,0.3,0,1.4,0,0,5,0,2,0.5,4515,0,535,0,0,1209,218,0,0,218,Tottenham,West Brom,Everton,Burnley,Leicester,2.1,2.1,1.4,1.4,3,1.5,2.1,2,1.5,1.7,2.3,1.2,2.5,1.9,1.5,1.7,1.2,2.3,1.2,1.7,2
Craig,Dawson,DEF,WBA,4800000,0,33,2.1,4.375E-07,6.875E-06,0,65518,6,20,0,0,0,0,0,6.9,1709,-2,0,33,2,0.2,0,1,1,0,3,0,0,1.4,15225,0,433,0,0,1423,207,0,0,191,Arsenal,Southampton,Hull City,Tottenham,Sunderland,2.7,1.8,2.1,1.4,1.9,1.5,2.3,2.3,2.3,1.8,1.4,2.8,1.2,1.5,2.4,2.4,1.5,1.7,1.3,1.6,1.4
Michael,Dawson,DEF,HUL,4400000,1,26,2.9,6.59090909090909E-07,5.90909090909091E-06,0,13924,2,16,0,0,0,2,0,5.9,2939,-1,0,26,1,0.6,0,2.8,4,0,0,0,0,0.8,42359,1,0,0,2,810,660,0,0,146,Man City,Everton,West Brom,Bournemouth,Chelsea,2.9,3.3,2.7,3.8,2.2,1.9,3.8,3.7,3.6,1.5,3,2.2,4.3,2.9,2.5,3.4,3.2,2.8,3.1,2.9,3.6
Kevin,De Bruyne,MID,MCI,10700000,7,87,5.4,5.04672897196262E-07,8.13084112149533E-06,0,868712,2,17,0,0,0,2,0,8.1,12947,2,0,87,-2,0.3,1,3.6,17,0,2,0,11,9.5,941844,0,546,0,2,1212,20437,0,0,355,Hull City,Liverpool,Burnley,Everton,Tottenham,5.8,3.8,7.8,5.5,6.2,4.9,6.7,5.2,6.5,6.5,6,4.7,4.4,4.7,6.6,5.1,6.2,6.2,5.8,8,6.2
David,de Gea,GLK,MUN,5400000,6,60,3.5,6.48148148148148E-07,1.11111111111111E-05,0,628477,1,17,0,37,0,0,0,11.1,11935,-1,0,60,1,0.7,0,4,2,0,6,0,0,35.6,270517,0,368,0,1,1530,18206,0,0,265,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,3.9,3.8,4.3,4.7,4.6,4.4,2.2,4.1,3.5,4.7,3.9,3.5,4.1,4.1,2.9,3.5,3,3.8,4.6,3.3,3.9
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,5724,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,236,0,129,0,0,0,6,0,0,0,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos,De Pena,MID,MID,4200000,0,0,0,0,0,0,9415,0,0,0,0,0,0,0,0,488,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,10332,0,0,0,0,0,457,0,0,0,Burnley,Man Utd,Leicester,Watford,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marten,de Roon,MID,MID,4400000,10,38,2.7,6.13636363636364E-07,8.63636363636364E-06,0,20950,3,15,0,0,0,2,0,8.8,2042,-1,-1,38,1,0.9,0,3.8,2,0,3,0,0,1.4,67648,0,0,0,1,1132,24195,1,0,175,Burnley,Man Utd,Leicester,Watford,West Ham,1.9,2.1,3.2,2.2,2.2,2.2,1.4,2.6,2,2,3.4,2.3,2,2,3.1,1.5,1.7,1.7,1.5,2.3,1.4
Julien,de Sart,MID,MID,4300000,0,0,0,0,0,0,2827,0,0,0,0,0,0,0,0,78,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2284,0,0,0,0,0,29,0,0,0,Burnley,Man Utd,Leicester,Watford,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathieu,Debuchy,DEF,ARS,4700000,0,1,0.0196078431372549,4.17188151856487E-09,2.12765957446809E-07,0,9535,0,0,0,0,0,0,0,0.2,227,-3,0,1,3,0,0,0.2,0,0,0,0,0,0.2,1680,0,11,0,0,15,30,0,0,2,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Deeney,FWD,WAT,6800000,2,54,3.2,4.70588235294118E-07,7.94117647058823E-06,0,415607,4,28,0,0,0,3,0,7.9,15218,-2,0,54,2,0.3,0,2.2,4,0,3,0,3,4.5,407138,0,629,0,1,1445,11836,0,0,183,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,3.8,3.8,2.8,3.4,2.2,2.9,4.4,2.6,4.1,3.6,2.2,3.4,4.1,3.6,2.2,4.2,3.8,3.8,2.9,2.5,3.8
Jermain,Defoe,FWD,SUN,7800000,5,91,5.4,6.92307692307692E-07,1.16666666666667E-05,0,662545,1,27,0,0,0,8,0,11.7,62409,8,0,91,-8,0.5,0,3.8,17,0,2,0,3,25,1403697,0,595,0,4,1522,47169,0,0,281,Man Utd,Burnley,Liverpool,Stoke,West Brom,5.4,5.5,7.9,7.2,5.8,7.8,6.6,7.6,5.3,7.8,5.7,8.1,5.6,5.6,7.1,8.1,5.9,7.8,6.1,8,4.7
Steven,Defour,MID,BUR,5800000,1,40,0.784313725490196,1.35226504394861E-07,6.89655172413793E-06,0,26956,1,11,0,0,0,1,0,6.9,464,-2,0,40,2,0.1,0,0.8,6,0,3,0,3,0.3,29051,0,0,0,0,689,243,0,0,174,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Damien,Delaney,DEF,CRY,4800000,1,30,2.1,4.375E-07,6.25E-06,0,28495,4,20,0,0,0,0,0,6.3,517,-2,0,30,2,0.5,0,2.4,1,0,2,0,1,0.6,9335,0,366,0,0,1206,610,0,0,200,Watford,Arsenal,Swansea,West Ham,Everton,1.6,2.8,1.7,2.4,1.8,1.7,1.7,2.3,1.6,1.8,2.1,1.8,1.5,1.9,2.7,1.5,2.1,2.1,1.6,2,1.3
Fabian,Delph,MID,MCI,4700000,0,2,0.0392156862745098,8.34376303712975E-09,4.25531914893617E-07,0,6464,0,1,0,0,0,0,0,0.4,76,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,1396,0,156,0,0,30,11,0,0,4,Hull City,Liverpool,Burnley,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mousa,Dembele,MID,TOT,5400000,2,25,0.490196078431373,9.07770515613653E-08,4.62962962962963E-06,0,15565,3,9,0,0,0,0,0,4.6,621,-1,0,25,1,0.3,0,1.6,3,0,3,0,1,0.3,16085,0,473,0,0,732,917,0,0,153,Southampton,Watford,Chelsea,West Brom,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Denayer,DEF,SUN,4700000,8,23,2.3,4.8936170212766E-07,4.8936170212766E-06,0,3016,2,8,0,0,0,0,0,4.9,61,-3,0,23,3,0.5,0,2.4,2,0,2,0,0,0.1,1236,0,0,0,0,701,270,0,0,124,Man Utd,Burnley,Liverpool,Stoke,West Brom,1.2,1.3,2.9,2.9,1.7,2.7,1.8,2.9,1.3,2.2,1.5,2.7,1.4,1.2,1.8,3.3,2.7,2.9,1.7,2.3,1.3
Memphis,Depay,MID,MUN,7100000,0,3,0.0588235294117647,8.28500414250207E-09,4.22535211267606E-07,0,7033,1,1,0,0,0,0,0,0.4,71,-4,0,3,4,0,0,0,0,0,0,0,0,0.2,859,0,259,0,0,24,18,0,0,6,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerard,Deulofeu,MID,EVE,5900000,0,13,0.254901960784314,4.32037221668328E-08,2.20338983050847E-06,0,128438,1,6,0,0,0,0,0,2.2,592,-6,1,13,6,0.1,0,0.6,0,0,0,0,0,0.9,18654,0,283,0,0,460,108,-1,0,53,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mohamed,Diame,MID,HUL,5500000,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,9,0,0,0,Man City,Everton,West Brom,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,5100000,2,31,2.1,4.11764705882353E-07,6.07843137254902E-06,0,373808,2,10,0,0,0,0,0,6.1,3553,-4,0,31,4,0.4,0,2,0,0,6,0,0,4.8,24630,0,526,0,0,1171,884,0,0,182,Southampton,Watford,Chelsea,West Brom,Man City,1,1.2,1.3,1.7,1,1.4,1.8,1,1.6,2,1.1,1.8,1,1,2.1,2,1.1,1.1,1,1.8,1
Adama,Diomande,FWD,HUL,4500000,1,31,2.2,4.88888888888889E-07,6.88888888888889E-06,0,349519,1,17,0,0,0,2,0,6.9,9680,0,0,31,0,0.5,0,2.2,2,0,2,0,0,5.1,431050,0,0,0,0,843,13672,0,0,98,Man City,Everton,West Brom,Bournemouth,Chelsea,2.1,2.2,1.6,2.1,1.2,1.5,2.2,1.7,2.6,1.7,2.5,1.4,2.4,1.9,1.8,1.6,2.1,1.3,2.4,2,2.1
Mame Biram,Diouf,FWD,STK,5700000,2,21,1.8,3.15789473684211E-07,3.68421052631579E-06,0,28187,1,13,0,0,0,0,0,3.7,832,-3,0,21,3,0.4,0,2.2,0,0,2,0,1,0.4,13943,0,245,0,0,662,923,0,0,82,Liverpool,Chelsea,Watford,Sunderland,Man Utd,1.3,0.9,1.5,1.2,1.2,1.5,1.2,1.5,1,1.3,1.4,1,1.3,1.2,1.5,2,1.5,1.7,0.9,1.3,1
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papy,Djilobodji,DEF,SUN,4300000,6,21,1.6,3.72093023255814E-07,4.88372093023256E-06,0,8221,3,21,0,0,0,0,0,4.9,245,-2,0,21,2,0.5,0,2,0,0,2,0,0,0.2,4911,0,0,0,0,1127,988,0,1,207,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.8,0.8,1.7,1.7,0.9,1.6,1,1.7,0.8,1.2,0.8,1.6,0.8,0.8,1,2.1,1.6,1.7,0.9,1.3,0.8
Abdoulaye,Doucoure,MID,WAT,4600000,0,1,0.0196078431372549,4.26257459505541E-09,2.17391304347826E-07,0,849,0,1,0,0,0,0,0,0.2,3,-4,0,1,4,0,0,0,0,0,0,0,0,0,175,0,0,0,0,7,5,0,0,3,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart,Downing,MID,MID,5100000,3,42,2.8,5.49019607843137E-07,8.23529411764706E-06,0,47242,1,14,0,0,0,1,0,8.2,889,-4,0,42,4,0.2,0,1,3,0,3,0,2,0.4,16494,0,0,0,0,1031,375,0,0,192,Burnley,Man Utd,Leicester,Watford,West Ham,2,2.3,3.3,2.3,2.3,2.3,1.4,2.7,2.2,2.1,3.6,2.5,2.1,2.1,3.2,1.6,1.8,1.8,1.6,2.5,1.4
Luke,Dreher,MID,CRY,4500000,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,2,0,0,0,Watford,Arsenal,Swansea,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,LEI,5300000,0,31,2.6,4.90566037735849E-07,5.84905660377358E-06,0,304253,1,20,0,0,0,0,0,5.8,4868,-2,0,31,2,0,0,0,2,0,3,0,1,4,68210,0,592,0,0,1068,123,0,0,192,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,2.4,1.6,2,1.3,1.3,2.5,1.4,1.7,2.6,1.3,1.3,2.3,3.5,1.3,1.5,2.4,1.4,2.9,1.3,2.8
Nathan,Dyer,MID,SWA,4700000,0,2,0.0392156862745098,8.34376303712975E-09,4.25531914893617E-07,0,6812,0,2,0,0,0,0,0,0.4,55,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,1126,0,64,0,0,16,31,0,0,6,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oviemuno,Ejaria,MID,LIV,4400000,0,2,0.0392156862745098,8.9126559714795E-09,4.54545454545455E-07,0,142,0,0,0,0,0,0,0,0.4,11,-1,1,2,1,0,0,0.2,0,0,0,0,0,0,154,0,0,0,0,8,4,-1,0,6,Stoke,Man City,Sunderland,Man Utd,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Eleftheriou,DEF,WAT,4000000,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,83,0,0,0,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed,Elmohamady,MID,HUL,4700000,2,28,1.8,3.82978723404255E-07,5.95744680851064E-06,0,20028,1,34,0,0,0,0,0,6,250,-3,0,28,3,0.4,0,1.8,0,0,1,0,0,0.2,6733,0,0,0,0,1378,89,0,1,217,Man City,Everton,West Brom,Bournemouth,Chelsea,0.9,1.4,0.9,1.5,0.9,1,0.9,0.9,1.7,1,1.3,0.9,1.2,1.3,0.9,0.9,1.5,0.9,2,1,1.2
Mohamed,Elneny,MID,ARS,4600000,0,18,0.352941176470588,7.67263427109974E-08,3.91304347826087E-06,0,29084,1,8,0,0,0,0,0,3.9,528,-4,0,18,4,0.1,0,0.6,0,0,1,0,1,0.5,8924,0,134,0,0,463,201,0,0,101,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,21358,0,0,0,0,0,0,0,0,531,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,13536,0,4,0,0,0,252,0,0,0,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,8600000,2,88,5.5,6.3953488372093E-07,1.02325581395349E-05,0,398826,0,12,0,0,0,5,0,10.2,49201,1,0,88,-1,1.2,0,10.2,10,0,6,0,5,14.8,570092,0,738,0,2,1395,39154,0,0,320,Southampton,Watford,Chelsea,West Brom,Man City,4.4,5.5,6.1,7,4.1,5.7,7.4,3.1,6.8,7.7,5.2,7.3,4.8,5.1,8,7.8,5.3,5.4,4.2,7.3,5.1
Jonny,Evans,DEF,WBA,4500000,0,39,2.8,6.22222222222222E-07,8.66666666666667E-06,0,237294,6,16,0,0,0,1,0,8.7,17789,0,0,39,0,0.5,0,2.4,3,0,3,0,0,6.6,202175,0,343,0,1,1260,992,0,0,229,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0,2.8,3.2,2.3,2.9,2.4,3.5,3.4,3.5,2.8,2.2,3.8,1.9,2.3,3.6,3.5,2.4,2.6,2.1,2.5,2.3
Lukasz,Fabianski,GLK,SWA,4900000,1,51,3,6.12244897959184E-07,1.04081632653061E-05,0,108187,1,37,0,52,0,0,0,10.4,5604,-1,0,51,1,0.4,0,2,5,0,3,0,0,4.3,135334,0,366,1,0,1530,511,0,0,303,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,4.4,3.9,3,4.1,3.2,4,2.6,3,2.3,3.8,2.9,2.6,3.1,3.8,3.6,2.5,3.9,2,3.4,2.1,3.4
,Fabio,DEF,MID,4400000,6,17,0.333333333333333,7.57575757575757E-08,3.86363636363636E-06,0,1358,1,7,0,0,0,0,0,3.9,183,-1,0,17,1,0.7,0,3,0,0,2,0,0,0.1,4100,0,0,0,0,516,1499,0,0,98,Burnley,Man Utd,Leicester,Watford,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Cesc,Fabregas,MID,CHE,6900000,0,26,0.509803921568627,7.38846263142938E-08,3.76811594202899E-06,0,216524,2,4,0,0,0,1,0,3.8,2921,-6,0,26,6,0.6,0,3.8,3,0,1,0,3,1.8,38562,0,617,0,1,313,4511,0,0,120,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adam,Federici,GLK,BOU,4400000,0,8,0.156862745098039,3.5650623885918E-08,1.81818181818182E-06,0,2561,1,3,0,5,0,0,0,1.8,128,-1,0,8,1,0,0,0.2,1,0,1,0,0,0.1,1696,0,31,0,0,180,42,0,0,37,Chelsea,Swansea,Arsenal,Hull City,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sofiane,Feghouli,MID,WHU,5000000,0,5,0.0980392156862745,1.96078431372549E-08,1E-06,0,135034,1,3,0,0,0,0,0,1,390,-5,0,5,5,0,0,0.2,0,0,0,0,0,0.6,6779,0,0,0,0,134,32,0,0,22,Swansea,Leicester,Man Utd,Crystal Palace,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marouane,Fellaini,MID,MUN,5800000,1,17,1.3,2.24137931034483E-07,2.93103448275862E-06,0,17245,6,10,0,0,0,0,0,2.9,185,-2,0,17,2,0.1,0,0.4,0,0,3,0,0,0.2,10315,0,164,0,0,713,45,0,0,122,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,1.2,0.7,0.6,0.6,0.6,0.7,0.6,0.9,0.6,0.8,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.7,0.6,0.6,0.6
Leroy,Fer,MID,SWA,5000000,1,60,4.3,8.6E-07,1.2E-05,0,500064,3,25,0,0,0,6,0,12,31078,0,1,60,0,0.6,0,3.2,5,0,2,0,0,7.6,665099,0,107,0,2,1080,7425,-1,0,241,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,4.6,5.3,4,3.4,2.4,4.9,3.2,6.1,3.1,5.9,3.9,3.5,5,4.6,3.3,4.3,4.4,4.2,5.2,4.9,4.6
Edimilson,Fernandes,MID,WHU,4900000,1,11,0.215686274509804,4.40176070428171E-08,2.24489795918367E-06,0,543,2,6,0,0,0,0,0,2.2,25,-1,0,11,1,0.2,0,0.8,0,0,1,0,0,0,625,0,0,0,0,361,24,0,0,40,Swansea,Leicester,Man Utd,Crystal Palace,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
